national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
45.0,4.0,9.0,15.0,32.0,35.0,7.0,18.0,35.0,47.0,7.0,0,0.0,0.77,0.8,0.0,0,0,0,1,0,0
3.0,8.0,1.0,2.0,5.0,8.0,0.0,2.0,6.0,9.0,3.0,0,1.0,0.7,0.71,0.0,0,0,1,1,0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.85,0.78,0.0,0,0,0,1,0,0
12.0,2.0,0.0,40.0,60.0,100.0,9.0,27.0,45.0,58.0,7.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
0.0,8.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,0,0.0,0.9,0.92,0.0,0,0,0,1,0,0
11.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0,0.0,0.98,0.99,0.0,1,0,0,1,0,0
132.0,8.0,33.0,150.0,285.0,425.0,46.0,123.0,240.0,388.0,50.0,0,0.0,0.54,0.64,0.0,0,0,0,1,0,0
6.0,8.0,0.0,12.0,12.0,12.0,3.0,5.0,9.0,16.0,1.0,0,0.0,0.98,0.97,0.0,0,0,0,1,0,0
161.0,2.0,12.0,150.0,300.0,450.0,37.0,128.0,247.0,369.0,46.0,0,0.0,0.97,0.97,0.0,0,0,0,1,0,0
6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0,0.0,0.9,0.9,0.0,0,0,0,1,0,0
115.0,2.0,0.0,70.0,140.0,210.0,19.0,56.0,123.0,170.0,11.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
9.0,8.0,0.0,14.0,27.0,53.0,4.0,14.0,31.0,36.0,1.0,0,0.0,0.81,0.89,0.0,0,0,0,1,0,0
335.0,2.0,0.0,89.0,89.0,147.0,23.0,145.0,583.0,949.0,20.0,0,0.0,0.09,0.09,0.0,0,0,0,1,0,0
78.0,8.0,12.0,152.0,288.0,392.0,50.0,170.0,292.0,394.0,22.0,0,0.0,0.66,0.69,0.0,0,0,0,1,0,0
30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.94,0.83,0.0,0,0,0,1,0,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0.0,0,0,0,1,0,0
128.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.83,0.0,0,0,0,1,0,0
1079.0,8.0,62.0,700.0,700.0,1400.0,154.0,473.0,927.0,1628.0,861.0,0,0.0,0.97,0.95,0.0,0,0,0,1,0,0
4.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,0.0,0,0.0,0.83,0.92,0.0,1,0,0,1,0,0
13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.48,0.48,0.0,1,0,0,1,0,0
78.0,0.0,0.0,68.0,136.0,187.0,15.0,55.0,128.0,194.0,45.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
548.0,8.0,0.0,0.0,0.0,0.0,14.0,71.0,191.0,396.0,37.0,0,0.0,0.61,0.59,0.0,0,0,0,1,0,0
0.0,2.0,0.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.27,0.12,0.0,1,0,0,1,0,0
64.0,8.0,0.0,0.0,0.0,0.0,1.0,8.0,25.0,44.0,3.0,0,0.0,0.78,0.86,0.0,0,0,0,1,0,0
119.0,12.0,4.0,0.0,0.0,0.0,1.0,14.0,58.0,84.0,31.0,0,0.0,0.98,0.95,0.0,0,0,0,1,0,0
111.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0,0.0,0.78,0.74,0.0,0,0,0,1,0,0
278.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,29.0,48.0,19.0,0,0.0,0.98,0.99,0.0,0,0,0,1,0,0
1.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.42,0.36,0.0,0,0,0,1,0,0
2.0,2.0,0.0,15.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.88,0.66,0.0,1,0,0,1,0,0
130.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.24,0.14,0.0,1,0,0,1,0,0
10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.92,0.0,0,0,0,1,0,0
1.0,8.0,10.0,13.0,28.0,40.0,5.0,17.0,31.0,40.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.72,0.0,1,0,0,1,0,0
6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.78,0.81,0.0,1,0,0,1,0,0
5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.42,0.0,0,0,0,1,0,0
27.0,8.0,0.0,212.0,212.0,212.0,4.0,10.0,23.0,38.0,0.0,0,0.0,0.98,0.99,0.0,1,0,0,0,0,0
559.0,8.0,249.0,890.0,1750.0,2620.0,286.0,903.0,1852.0,2771.0,341.0,0,0.0,0.97,0.78,0.0,0,0,0,1,0,0
7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.32,0.27,0.0,0,0,0,1,0,0
20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.65,0.0,0,0,0,1,0,0
283.0,4.0,0.0,0.0,0.0,0.0,3.0,13.0,28.0,61.0,0.0,0,0.0,0.73,0.78,0.0,0,0,0,1,0,0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0.0,1,0,0,1,0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,18.0,1.0,0,0.0,0.98,0.98,0.0,1,0,0,1,0,0
8.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0,0.0,0.93,0.97,0.0,0,0,0,1,0,0
169.0,8.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,0.0,0,0.0,0.77,0.73,0.0,1,0,0,1,0,0
43.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,14.0,0.0,0,0.0,0.95,0.9,0.0,0,0,0,1,0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.97,0.0,0,0,0,1,0,0
124.0,8.0,10.0,57.0,144.0,231.0,24.0,93.0,204.0,358.0,25.0,0,0.0,0.59,0.77,0.0,0,0,0,1,0,0
7.0,3.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.93,0.89,0.0,0,0,0,1,0,0
18.0,2.0,0.0,12.0,24.0,24.0,7.0,8.0,12.0,19.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,1,0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.96,0.96,0.0,0,0,0,1,0,0
594.0,14.0,0.0,0.0,0.0,0.0,10.0,40.0,62.0,112.0,0.0,0,0.0,0.0,0.01,0.0,0,0,0,1,0,0
327.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0.0,1.0,0.41,0.0,1,0,1,0,0,0
3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0.0,0,0,0,1,0,0
154.0,2.0,0.0,0.0,0.0,0.0,10.0,18.0,37.0,41.0,2.0,0,0.0,0.67,0.69,0.0,0,0,0,1,0,0
14.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0,0.0,0.98,0.97,0.0,1,0,0,1,0,0
5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.37,0.34,0.0,0,0,0,1,0,0
3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.89,0.88,0.0,1,0,0,1,0,0
0.0,8.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0,1.0,0.42,0.36,0.0,0,0,0,1,0,0
3.0,8.0,0.0,4.0,8.0,12.0,1.0,7.0,11.0,20.0,5.0,0,0.0,0.87,0.91,0.0,0,0,0,1,0,0
24.0,8.0,0.0,0.0,11.0,11.0,4.0,11.0,21.0,46.0,0.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,0
-13.0,12.0,2.0,153.0,179.0,241.0,77.0,133.0,170.0,174.0,30.0,0,0.0,0.68,0.57,33.0,0,0,0,1,0,0
23.0,9.0,5.0,41.0,78.0,109.0,15.0,41.0,85.0,140.0,15.0,0,23.0,0.99,0.99,0.0,0,0,0,1,0,0
139.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.79,0.0,1,0,0,1,0,0
775.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,2.0,0,0.0,0.98,0.99,0.0,1,0,1,1,0,0
131.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.94,0.9,0.0,0,0,0,1,0,0
197.0,8.0,66.0,270.0,486.0,702.0,75.0,247.0,492.0,726.0,84.0,0,0.0,0.82,0.89,0.0,0,0,0,1,0,0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.13,0.09,0.0,0,0,1,1,0,0
2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.78,0.0,1,0,0,1,0,0
189.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0,0.0,0.83,0.69,0.0,0,0,0,1,0,0
7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.81,0.85,0.0,1,0,1,1,0,0
60.0,0.0,8.0,154.0,308.0,308.0,28.0,91.0,201.0,307.0,33.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57.0,8.0,0.0,28.0,57.0,57.0,6.0,27.0,60.0,93.0,17.0,0,0.0,0.89,0.92,0.0,0,0,0,1,0,0
13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.58,0.58,0.0,1,0,0,1,0,0
10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.93,0.95,0.0,0,0,1,1,0,0
3.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,0,0.0,0.17,0.33,0.0,0,0,0,1,0,0
17.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,0,0.0,0.94,0.96,0.0,0,0,0,1,0,0
29.0,0.0,0.0,0.0,216.0,216.0,1.0,12.0,22.0,37.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
27.0,8.0,0.0,0.0,14.0,42.0,5.0,21.0,45.0,71.0,6.0,0,0.0,0.98,0.94,0.0,0,0,0,1,0,0
31.0,8.0,0.0,0.0,40.0,60.0,4.0,17.0,34.0,50.0,2.0,0,0.0,0.97,0.98,0.0,0,0,0,1,0,0
5.0,2.0,0.0,40.0,40.0,40.0,6.0,7.0,9.0,20.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
7.0,2.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.52,0.0,1,0,1,0,0,0
0.0,2.0,0.0,17.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.93,0.96,0.0,1,0,1,1,0,0
53.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.73,0.78,0.0,0,0,0,1,0,0
21.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.54,0.61,0.0,0,0,0,1,0,0
20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
5769.0,8.0,28.0,0.0,0.0,0.0,26.0,78.0,409.0,529.0,41.0,0,0.0,0.99,0.98,0.0,0,0,1,1,0,0
12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14,0.12,0.0,0,0,1,1,0,0
14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0.0,0,0,0,1,0,0
25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,0
24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.95,0.0,0,0,0,1,0,0
169.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,11.0,27.0,0,0.0,0.88,0.94,0.0,0,0,0,1,0,0
4.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,0,0.0,0.81,0.85,0.0,1,0,1,1,0,0
2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
354.0,8.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,8.0,0.0,0,0.0,0.91,0.95,0.0,0,0,0,1,0,0
8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0.0,0,0,0,1,0,0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.86,0.0,1,0,0,1,0,0
11.0,8.0,1.0,0.0,0.0,0.0,3.0,8.0,16.0,22.0,3.0,0,0.0,0.95,0.89,0.0,0,0,0,1,0,0
14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.94,0.95,0.0,0,0,0,1,0,0
0.0,2.0,0.0,115.0,115.0,115.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.51,0.4,0.0,1,0,0,1,0,0
12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.56,0.46,0.0,0,0,0,1,0,0
8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0.0,0,0,0,1,0,0
134.0,2.0,43.0,108.0,252.0,432.0,43.0,185.0,340.0,363.0,68.0,0,0.0,1.0,0.77,0.0,0,0,0,1,0,0
5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.74,0.74,0.0,0,0,0,1,0,0
400.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.73,0.0,0,0,0,1,0,0
7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.82,0.0,0,0,0,1,0,0
900.0,14.0,102.0,91.0,313.0,831.0,163.0,509.0,1101.0,1684.0,142.0,0,0.0,0.75,0.73,0.0,0,0,0,1,0,0
7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.93,0.74,0.0,0,0,0,1,0,0
11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.94,0.97,0.0,0,0,0,1,0,0
5234.0,8.0,0.0,1600.0,1600.0,1600.0,3.0,14.0,22.0,38.0,2.0,0,0.0,0.89,0.9,0.0,0,0,0,1,0,0
1084.0,8.0,306.0,1680.0,3080.0,4760.0,567.0,1818.0,3537.0,5274.0,718.0,0,0.0,0.99,0.97,3.0,0,0,0,1,0,0
1.0,2.0,0.0,6.0,9.0,9.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1.0,0.99,0.0,1,0,1,1,0,0
2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0,0.0,0.83,0.86,0.0,0,0,0,1,0,0
439.0,12.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,12.0,3.0,0,0.0,0.74,0.74,0.0,0,0,0,1,0,0
0.0,12.0,0.0,6.0,6.0,8.0,5.0,7.0,13.0,15.0,3.0,0,0.0,0.73,0.76,0.0,0,0,1,1,0,0
15.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,8.0,0.0,0,0.0,0.77,0.8,0.0,1,0,1,1,0,0
18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0.0,0.66,0.67,0.0,0,0,0,1,0,0
3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.89,0.9,0.0,0,0,0,1,0,0
187.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,2.0,0,0.0,0.38,0.19,0.0,0,0,0,1,0,0
52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.56,0.46,0.0,0,0,1,1,0,0
79.0,2.0,0.0,0.0,0.0,0.0,6.0,9.0,14.0,54.0,0.0,0,0.0,0.9,0.94,0.0,0,0,0,1,0,0
213.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.57,0.0,0,0,0,1,0,0
14.0,9.0,5.0,84.0,110.0,143.0,11.0,42.0,68.0,106.0,14.0,0,9.0,0.86,0.84,0.0,0,0,0,1,0,0
10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.48,0.48,0.0,1,0,0,1,0,0
7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0,0.0,0.86,0.88,0.0,0,0,0,1,0,0
1117.0,12.0,1572.0,5436.0,9936.0,14436.0,1618.0,6091.0,10284.0,14701.0,2248.0,0,0.0,1.0,0.99,9.0,0,0,0,1,0,0
18.0,8.0,0.0,0.0,0.0,6.0,2.0,7.0,11.0,20.0,0.0,0,0.0,0.98,0.99,0.0,0,0,0,1,0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.74,0.0,0,0,0,1,0,0
0.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.17,0.17,0.0,0,0,0,1,0,0
104.0,2.0,22.0,10.0,30.0,70.0,25.0,63.0,135.0,205.0,24.0,0,0.0,0.78,0.83,0.0,0,0,0,1,0,0
2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.75,0.74,0.0,1,0,1,1,0,0
10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.84,0.83,0.0,0,0,0,1,0,0
559.0,8.0,132.0,779.0,1669.0,2515.0,202.0,728.0,1508.0,2274.0,215.0,0,0.0,0.99,0.97,0.0,0,0,0,1,0,0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.79,0.87,0.0,0,0,0,1,0,0
10.0,8.0,2.0,18.0,27.0,33.0,7.0,12.0,24.0,46.0,0.0,0,0.0,0.79,0.67,0.0,0,0,0,1,0,0
108.0,8.0,0.0,54.0,119.0,197.0,19.0,55.0,109.0,142.0,0.0,0,0.0,0.45,0.57,0.0,0,0,0,1,0,0
6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,0
11.0,2.0,0.0,0.0,6.0,12.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.24,0.28,0.0,1,0,0,1,0,0
118.0,8.0,28.0,120.0,220.0,320.0,34.0,128.0,283.0,449.0,51.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0
2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.44,0.46,0.0,0,0,0,1,0,0
8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.94,0.0,0,0,0,1,0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.94,0.96,0.0,0,0,0,1,0,0
11.0,8.0,0.0,0.0,3.0,3.0,2.0,5.0,6.0,13.0,2.0,0,0.0,0.96,0.96,0.0,0,0,0,1,0,0
24.0,8.0,0.0,0.0,0.0,15.0,14.0,31.0,40.0,50.0,0.0,0,0.0,0.81,0.85,0.0,1,0,0,1,0,0
28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0.0,0.84,0.89,0.0,0,0,0,1,0,0
6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.87,0.91,0.0,1,0,0,1,0,0
2.0,9.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.66,0.0,1,0,0,1,0,0
15.0,8.0,26.0,27.0,50.0,82.0,12.0,43.0,75.0,104.0,21.0,0,0.0,0.98,0.97,0.0,0,0,0,1,0,0
3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.7,0.73,0.0,0,0,0,1,0,0
436.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,0.0,0,0.0,0.94,0.87,0.0,0,0,0,1,0,0
17.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,18.0,0.0,0,0.0,0.78,0.74,0.0,0,0,0,1,0,0
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.89,0.82,0.0,0,0,0,1,0,0
14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
6.0,12.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.63,0.63,0.0,1,0,1,1,0,0
29.0,8.0,0.0,0.0,9.0,27.0,16.0,52.0,85.0,120.0,8.0,0,0.0,0.98,0.96,0.0,0,0,0,1,0,0
1.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0,0.0,0.74,0.74,0.0,0,0,0,1,0,0
8.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,9.0,0.0,0,0.0,0.97,0.98,0.0,0,0,0,1,0,0
1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,0,0.0,0.19,0.5,0.0,1,0,0,0,0,0
5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.84,0.9,0.0,0,0,0,1,0,0
42.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,0,0.0,0.94,0.92,0.0,0,0,0,1,0,0
3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.83,0.7,0.0,0,0,0,1,0,0
579.0,8.0,84.0,0.0,216.0,504.0,70.0,190.0,460.0,669.0,76.0,0,0.0,0.9,0.93,0.0,0,0,0,1,0,0
54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.91,0.95,0.0,0,0,0,1,0,0
73.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.78,0.78,0.0,1,0,1,1,0,0
4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.7,0.73,0.0,0,0,0,1,0,0
9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,0.6,0.49,0.0,0,0,0,1,0,0
59.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,12.0,0.0,0,0.0,0.53,0.53,0.0,0,0,1,1,0,0
3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.78,0.0,0,0,0,1,0,0
8.0,8.0,0.0,7.0,11.0,15.0,2.0,8.0,14.0,30.0,6.0,0,0.0,0.97,0.97,0.0,0,0,0,1,0,0
2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.62,0.73,0.0,0,0,0,1,0,0
7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.91,0.77,0.0,1,0,0,1,0,0
77.0,8.0,1.0,146.0,146.0,146.0,12.0,32.0,62.0,107.0,8.0,0,0.0,0.85,0.85,0.0,0,0,1,1,0,0
7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,0.0,0.73,0.79,0.0,0,0,0,1,0,0
8.0,12.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.63,0.63,0.0,1,0,0,1,0,0
126.0,0.0,5.0,0.0,408.0,408.0,15.0,69.0,132.0,198.0,28.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,0
2471.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.58,0.0,0,0,0,1,0,0
2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0.0,1,0,0,1,0,0
2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.79,0.0,0,0,0,1,0,0
10.0,2.0,0.0,10.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.99,0.0,1,0,0,1,0,0
1008.0,4.0,20.0,0.0,0.0,0.0,46.0,125.0,238.0,387.0,59.0,0,0.0,0.97,0.96,0.0,0,0,0,1,0,0
656.0,2.0,242.0,1352.0,2902.0,4397.0,451.0,1327.0,2545.0,3705.0,330.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,0
194.0,8.0,0.0,0.0,0.0,0.0,18.0,49.0,116.0,167.0,4.0,0,0.0,0.55,0.44,0.0,0,0,0,1,0,0
167.0,8.0,96.0,506.0,916.0,998.0,348.0,478.0,706.0,1333.0,130.0,0,0.0,0.99,0.96,58.0,0,0,0,1,0,0
